MAMMALIA – СИСАРИ,,,,
"",Stenasellidae,Protelsonia gjorgjevici gjorgjevici,,
"",,Protelsonia gjorgjevici crmnicus,,
"",Trichoniscidae,Alpioniscus metohicus,,
"",,Hyloniscus kopaonicensis,,
"",,Hyloniscus kossovensis,,
"",,Hyloniscus stankovici,,
"",,Macedoniscus metohicus,,
"",,Microtitanethes licodrensis,,
"",,Trichoniscoides mladeni,,
"",,Trichoniscus bogovinae,,
"",,Trichoniscus bononiensis,,
"",,Trichoniscus buturovici,,
"",,Trichoniscus licodrensis,,
"",,Trichoniscus naissensis,,
"",,Trichoniscus pancici,,
"",,Trichoniscus serbicus,,
"",,Trichoniscus serboorientalis,,
"",,Trichoniscus sotirovi,,
"",,Trichoniscus timocensis,,
MOLLUSCA –  МЕКУШЦИ,,,,
BIVALVIA – ШКОЉКЕ,,,,
РЕД,ПОРОДИЦА,"ВРСТАНаучни назив","ВРСТАСрпски назив",НАПОМЕНА
UNIONOIDA,"Unionidae(речне шкољке)",Unio crassus,Речна шкољка,Рез  6 нова; 4-II/IV
GASTROPODA – ПУЖЕВИ,,,,
РЕД,ПОРОДИЦА,"ВРСТАНаучни назив","ВРСТАСрпски назив",НАПОМЕНА
NEOTAENIOGLOSSA,Bythinellidae,Bythinella drimica alba,,
"",Bythinella nonveilleri,Слатководни пужић,,
"",Bythinella opaca luteola,,,
"",Bythinella pesterica,Слатководни пужић,,
"",Bythinella serborientalis,,,
"",Iglica (Raphica) illyrica,,,
"",Lithoglyphus apertus,,,
Chondrinidae,Chondrina spelta serbica,,,
Balea (Alinda) biplicata balcanica,,,,
Balea (Alinda) biplicata pancici,,,,
Balea (Alinda) biplicata urosevici,,,,
Balea (Alinda) biplicata vlasinensis,,,,
Balea (Alinda) pancici,,,,
Balea (Balea) perversa,,,,
Balea (Alinda) wagneri stojicevici,,,,
Laciniaria pygmea,,,,
"Bulgarica (Bulgarica) moellendorffimoellendorffi",,,,
"Bulgarica (Bulgarica) moellendorffibanjana",,,,
Bulgarica (Pavlovicia) pavlovici pavlovici,,,,
"Bulgarica (Pavlovicia) pavlovicipurpurascens",,,,
Bulgarica (Bulgarica) stolii,,,,
Caringera eximia,,,,
Herilla bosniensis bosniensis,,,,
Herilla bosniensis kusceri,,,,
Herilla bosniensis semistriata,,,,
Herilla jabucica excedens,,,,
Herilla ziegleri accedens,,,,
Herilla ziegleri amaliae,,,,
Herilla ziegleri jaeckeli,,,,
Herilla ziegleri limana,,,,
Herilla ziegleri rascana,,,,
Herilla ziegleri tarensis,,,,
Macedonica frauenfeldi occidentalis,,,,
"",Macedonica frauenfeldi frauenfeldi,,,
"",Macedonica frauenfeldi moellendorffii,,,
"",Macedonica frauenfeldi pavloviciana,,,
"",Macedonica pirotana,,,
"",Montenegrina janinensis sporadica,,,
"",Vestia (Brabenecia) ranojevici,,,
"",Vestia (Vestiella) roschitzi minima,,,
"",Vestia (Vestiella) roschitzi trigonostoma,,,
"",Helicidae,Helicigona kollari,,
"",Helicigona trizona balcanica,,,
"",Helicigona trizona inflata,,,
"",Helicigona trizona ljubetensis,,,
"",Helix (Helix) dormitoris hajlensis,,,
"",Helix (Helix) dormitoris kolaschinensis,,,
"",Helix (Helix) dormitoris stolacensis,,,
"",Helix (Helix) vladica,,,
"",Helicodontidae,Soósia diodonta,,
"",Orientalidae,Belgrandiella bunarbasa,,
"",Belgrandiella serbica,,,
"",Sarajana apfelbecki driniana,,,
"",Grossuana euxina euxina,,,
"",Grossuana euxina serbica,,,
"",Grossuana euxina remesiana,,,
"",Orientalina curta pivensis,,,
"",Terranigra kosovica,,,
"","Planorbidae(тањирасти барски пужеви)",Segmentina nitida,,
"",Vertiginidae,Vertigo angustior,,Рез  6 нова; 4-II
ANNELIDAE – ПРСТЕНАСТЕ ГЛИСТЕ,,,,
OLIGOCHAETA,,,,
РЕД,ПОРОДИЦА,"ВРСТАНаучни назив","ВРСТАСрпски назив",НАПОМЕНА
OPISTHOPORA,Lumbricidae,Cernosvitovia biserialis,,
"",Cernosvitovia crnicae,,,
"",Cernosvitovia dudichi,,,
"",Cernosvitovia silicata,,,
"",Dendrobaena jastrebensis,,,
FUNGI – ГЉИВЕ,,,,
РЕД,ПОРОДИЦА,"ВРСТАНаучни назив","ВРСТАСрпски назив",НАПОМЕНА
AGARICALES,Agaricaceae,Battarrea phalloides (Dicks ) Pers,Батареа,
"",Amanitaceae,Amanita vittadinii (Moretti) Sacc,Куштрава пупавица,
"",Entolomataceae,Entoloma bloxamii (Berk  & Broome) Sacc,Љубичастоплава рудолиска,
"",Hygrophoraceae,"Hygrocybe calyptriformis (Berk  & Broome)Fayod",Ружичаста влазница,
"","Hygrocybecoccineocrenata(P DOrton)M M  Moser",Љускава влажница,,
"",Hygrocybe punicea (Fr ) P  Kumm,Велика влажница,,
"",Hygrophorus marzuolus (Fr ) Bres,Мартовка,,
"",Physalacriaceae,Rhodotus palmatus (Bull ) Maire,Кајсијаста брестовица,
"",Psathyrellaceae,"Panaeolus semiovatus (Sowerby) S  Lundell& Nannf",Јајаста гнојиштарица,
"",Strophariaceae,Psilocybe serbica M M  Moser & E  Horak,Српска балегарица,
"",Tricholomataceae,Catathelasma imperiale (Fr ) Singer,Царица,
"",Leucopaxillus giganteus (Sowerby) Singer,Левкаста дебелоножица,,
BOLETALES,Boletaceae,Boletus dupainii Boud,"Сјајноцрвенивргањ,дипеноввргањ",
Boletus impolitus Fr,Жутоноги вргањ,,,
Boletus regius Krombh,Краљевка,,,
Boletus rhodoxanthus (Krombh ) Kallenb,Жутоцрвени вргањ,,,
Boletus satanas Lenz,Лудара,,,
"LeccinellumcrocipodiumBresinsky&Manfr  Binder",Жутоноги дедица,,,
Phylloporus rhodoxanthus (Schwein ) Bres,Листићава вргањица,,,
Strobilomyces strobilaceus (Scop ) Berk,"Црначупавица,куштрававр-гањица",,,
Geastrum fornicatum (Huds ) Hook,Гнездаста звездица,,,
"",,"Geastrummelanocephalum(Czern )VJStaněk",Црноглава звездица,
"",,Geastrum schmidelii Vittad,Патуљаста звездица,
"",,Myriostoma coliforme (Dicks ) Corda,"Мириостома, бронзана звездица",
PEZIZALES,Pezizaceae,Sarcosphaera coronaria (Jacq ) J  Schröt,Љубичаста тулипаница,
"PHALLALESPOLYPORALES",Phallaceae,Mutinus canninus (Huds ) Fr,"Пасијистршак,псећабестид-ница",
"",,Phallus hadriani Vent,Пешчарски стршак,
"",Fomitopsidaceae,"Fomitopsisrosea(Alb&Schwein )PKarst",Ружичаста копитница,
"",Meruliaceae,"Podoscypha multizonata (Berk  & Broome)Pat",Каранфилка,
"",Polyporaceae,Hapalopilus croceus (Pers ) Donk,,
"",,Polyporus umbellatus (Pers ) Fr,Јеленово уво,
RUSSUALES,Albatrellaceae,Albatrellus ovinus (Schaeff ) Kotl  & Pouzar,Овчје виме,
"",Hericiaceae,Hericium alpestre Pers,Јелова брада,
"",,Hericium cirrhatum (Pers ) Nikol,Шкољкаста игличарка,
"",,Hericium coralloides (Scop ) Pers,Букова брада,
"",,Hericium erinaceus (Bull ) Pers,Медвеђа глава,
"",,"Pycnoporellusalboluteus(Ellis&Everh )Kotl  & Pouzar",,
"",,"Scutigerpes­caprae(Pers )Bondartsev&Singer",Маглен,
LICHENES – ЛИШАЈЕВИ,,,,
РЕД,ПОРОДИЦА,"ВРСТАНаучни назив","ВРСТАСрпски назив",НАПОМЕНА
AGYRIALES,Agyriaceae,"Trapeliopsis wallrothii (Florke ex Spreng )Hertel & Gotth  Schneid",,
LECANOROMYCETIDAE,Coniocybaceae,Sclerophora peronella (Ach ) Tibell,,
"",,Leprocaulon microscopicum (Vill ) Gams,,
LECANORALES,Parmeliaceae,Alectoria sarmentosa (Ach ) Ach,,
"",,"Cetrelia cetrarioides (Delise ex Duby) W LCulb  & C F  Culb",,
"",,Evernia divaricata (L ) Ach,,
"",,Hypogymnia vittata (Ach ) Parrique,,
"",,Letharia vulpina (L ) Hue,,
"",,Menegazzia terebrata (Hoff m ) A  Massal,,
"",,Parmotrema chinense (Osbeck) Hale & Ahti,,
"",,"Tucknerarialaureri(Kremp )Randlane&A  Thell",,
"",,"Usnea longissima (Kremp ) Randlane & AThell",,
"",,Usnea scabrata Nyl,,
"",Sphaerophoraceae,Sphaerophorus globosus (Huds ) Vain,,
LICHINALES,Lichinaceae,Lempholemma polyanthes (Bernh ) Malme,,
OSTROPALES,Graphidaceae,Graphis elegans (Borrer ex Sm ) Ach,,
"",Thelotremataceae,Thelotrema lepadinum (Ach ) Ach,,
PELTIGERALES,Collemataceae,Collema fragrans (Sm ) Ach,,
"",,Collema nigrescens (Huds ) DC,,
"",,Leptogium hildenbrandii (Garov ) Nyl,,
"",,Leptogium saturninum (Dicks ) Nyl,,
"",,Leptogium teretiusculum (Wallr ) Arnold,,
"",Lobariaceae,Lobaria amplissima (Scop ) Forssell,,
"",,Lobaria scrobiculata (Scop ) DC,,
"",Nephromataceae,Nephroma bellum (Spreng ) Tuck,,
"",Pannariaceae,Fuscopannaria saubinetii (Mont ) P M  Jorg,,
"",,Moelleropsis nebulosa (Hoff m ) Gyeln,,
"",,Pannaria rubiginosa (Ach ) Bory,,
"",Peltigeraceae,Peltigera collina (Ach ) Schrad,,
"",,Peltigera malacea (Ach ) Funck,,
"",,Solorina spongiosa (Sm ) Anzi,,
TELOSCHISITALES,Physciaceae,Anaptychia crinalis (Schleich ) Vězda,,
"",,Heterodermia speciosa (Wulfen) Trevis,,
"",,Physcia biziana (A  Massal ) Zahlbr,,
"",,Physcia leptalea (Ach ) DC,,
"",,Physcia tribacia (Ach ) Nyl,,
VERRUCARIALES,Verrucariaceae,Normandina pulchella (Borrer) Nyl,,
FLORA – БИЉКЕ,,,,
BRYOPHYTA – МАХОВИНЕ,,,,
РЕД,ПОРОДИЦА,"ВРСТАНаучни назив","ВРСТАСрпски назив",НАПОМЕНА
ANDREAELES,Andraceae,Andreaea rothii F  Weber & D  Mohr,,
BRYALES,Messiaceae,Meesia triquetra (Hook  & Taylor) Ångstr,,
BUXBAUMIALES,Buxbaumiaceae,"Buxbaumia viridis (DC ) Brid  ex Moug& Nestl",,"1-I, Рез  6; 4-II"
DICRANALES,Dicranaceae,Dicranum viride (Sull.&Lesq.in Sull) Lindb.,,"1-I, Рез  6; 4-II"
"",,Leucobryum glaucum,,4-V
FUNARIALES,Funariaceae,Entostodon hungaricus (Boros) Loeske,,
"",Pyramidula tetragona (Brid ) Brid,,,
"",Splahnaceae,Splachnum sphaericum Hedw,,
"","Tayloria froelichiana (Hedw ) Mitt  exBroth",,,
HYPNALES,Amblystegiaceae,Hamatocaulis vernicosus,,"1-I, Рез  6; 4-II"
"",Brachytheciaceae,Tomentypnum nitens (Hedw ) Loeske,,
JUNGERMANNIALES,Scapaniaceae,Scapania aequiloba (Schwägr ) Dumort,,
"",Scapania lingulata H  Buch,,,
"",Trichocoleaceae,Trichocolea tomentella (Ehrh ) Dumort,,
LEUCODONTALES,Anomodontaceae,Anomodon rugelii (Müll  Hal ) Keissl,,
MARCHANTIALES,Aytoniaceae,Mannia fragrans (Balb ) Frye & L  Clark,,
ORTHOTRICHALES,Orthotrichaceae,Orthotrichum philibertii Venturi,,
"",Orthotrichum scanicum Grönvall,,,
POTTIALES,Encalyptaceae,Encalypta serbica Katić,,
"",Pottiaceae,Aloina obliquifolia (C  Mull ) Broth,,
"","Anoectangium sendtnerianum Bruch &Schimp",,,
"","Hilpertia velenovskyi (Schiffn ) R  HZander",,,
"",Pterygoneurum compactum,,,
"",Pterygoneurum lamellatum (Lindb ) Jur,,,
"",Pterygoneurum subsessile (Brid ) Jur,,,
"","Timmiella anomala (Bruch & Schimp )Limpr",,,
SELIGERALES,Seligeriaceae,Trochobryum carniolicum Breidl  & Beck,,
SPHAGNALES,Sphagnaceae,Sphagnum sp,,***; 4-V
PTERIDOPHYTA – ПАПРАТЊАЧЕ,,,,
РЕД,ПОРОДИЦА,"ВРСТАНаучни назив","ВРСТАСрпски назив",НАПОМЕНА
EQUISETALES,"Equisetaceae(раставићи)",Equisetum fluviatile L,Барски раставић,
FILICALES,Adianthaceae,Adiantum capillus­veneris L,"Госпина коса, девојачка коса",
"",Notholaena maranthae (L ) Desv,Пљевика,,
"",Aspleniaceae,"Asplenium adulterinum Milde subsp.adulterinum",Слезница,Рез  6 нова; 4-II/IV
"",Dryopteridaceae,"Dryopteris affinis (Lowe) Fraser-Jenkinssubsp  borreri (Newman) Fraser-Jenkins",,
"",Dryopteris cristata (L ) A  Gray,Чешљаста папрат,,
"",Dryopteris dilatata (Hoffm ) A  Gray,,,
"","Dryopteris submontana (Fraser-Jenkins &Jermy) Fraser-Jenkins",,,
"",Polystichum braunii (Spenner) Fee,,,
"",Thelypteridaceae,Phegopteris connectilis (Michx ) Watt,,
"","Oreopteris limbosperma (Bellardii ex All )J  Holub",Горска папрат,,
"",Thelypteris palustris Schott subsp  palustris,Барска папрат,,
"",Woodsiaceae,Cystopteris alpina (Lam ) Desv,,
"",Cystopteris montana (Lam ) Desv,,,
"",Matteucia struthiopteris (L ) Tod,Нојева папрат,,
LYCOPODIALES,"Lycopodiaceae(пречице)",Diphasiastrum alpinum (L ) J  Holub,Алпска пречица,4-V
"",Diphasiastrum complanatum (L ) J  Holub,Спљоштена пречица,4-V,
"",Lycopodium annotinum L  subsp  annotinum,Лањска пречица,4-V,
"",Lycopodium clavatum L  subsp  clavatum,Пречица,4-V,
MARSILEALES,Marsileaceae,Marsilea quadrifolia L,"Четворолиснаводенапапрат,разноротка","1- I, Рез  6; 4-II/IV"
"",Pilularia globulifera L,Лоптарка,,
OPHIOGLOSSALES,Ophioglossaceae,Botrychium multifidum (S  G  Gmelin) Rupr,Раздељени папратник,
SPERMATOPHYTA – СЕМЕЊАЧЕ,,,,
РЕД,ПОРОДИЦА,"ВРСТАНаучни назив","ВРСТАСрпски назив",НАПОМЕНА
ARISTOLOCHIALES,Aristolochiaceae,"Aristolochia merxmuelleri Greuter & EMayer",,
CAMPANULALES,"Asteraceae(Composite)",Achillea alexandri­regis Bornm  & Rudski,"ХајдучкатравакраљаАлександра",
Achillea baldaccii Degen,,,,
Achillea chrysocoma Friv,,,,
"Achillea pindicola Hausskn  subspcorabensis (Heimerl) Greuter",,,,
Achillea ochroleuca Ehrh,,,,
Achillea pseudopectinata Janka,,,,
Achillea ptarmica L,,,,
"Amphoricarpos autariatus Blečić & EMayer subsp  bertisceus",,,,
"Amphoricarpos autariatus Blečić & EMayer subsp  autariatus",,,,
Artemisia austriaca Jacq,,,,
Artemisia  pancicii Danihelka & Marhold,Панчићев пелен,"1-I, Рез  6; 4-II/IV",,
Carduus ramosissimus Pančić,,,,
Centaurea derventana Vis  & Pančić,,,,
Centaurea finazzeri Adamović,,,,
Centaurea graeca Griseb,,,,
Centaurea melanocephala Pančić,,,,
Centaurea ognjanoffii Urum,,,,
Centaurea orientalis L,,,,
"Centaurea scabiosa L  subsp  sadleriana(Janka) Ascherson & Graebner",,,,
Centaurea tauscheri A  Kerner,,,,
"Cirsium boujartii (Piller & Mitterp )Schultz-Bip  subsp  boujartii",,,,
Cirsium brachycephalum Juratzka,Слатинска паламида,Рез  6 нова; 4-II/IV,,
Cirsium heterophyllum (L ) Hill,,,,
Cirsium heterotrichum Pančić,Панчићева паламида,,,
Cirsium tymphaeum Hausskn,,,,
Cirsium waldsteinii Rouy,,,,
"Crepis baldaccii Halácsy subsp  albanicaJáv",,,,
Crepis bertiscea Jáv,,,,
Crepis macedonica Kitanov,,,,
"Crepis pannonica (Jacq ) K  Koch subsppannonica",,,,
Doronicum hungaricum Reichenb  fil,Мађарски вепровац,,,
Doronicum orientale Hoffm,,,,
Erigeron epiroticus (Vierh ) Halácsy,,,,
Galatella villosa (L ) Reichenb  fil,,,,
"Helichrysum arenarium (L ) Moench subsparenarium",Пешчарско смиље,,,
Helichrysum DC  plicatum subsp. plicatum,,,,
Hieracium albopellitum (Zahn) Niketić,,,,
Hieracium amphithales K  Malý & Zahn,,,,
"Hieracium andrasovszkyi Zahn subspcremnophilum O  Behr, E  Behr & Zahn",,,,
"Hieracium andrasovszkyi Zahn subspdoerfleri Hayek & Zahn",,,,
"Hieracium andrasovszkyi Zahn subspkobilicanum O  Behr, E Behr & Zahn",,,,
Hieracium auritum Arv -Touv,,,,
Hieracium balkanum Pančić,,,,
Hieracium bertisceum Niketić,,,,
"Hieracium bifidum Hornem  subsppallescentisimile O  Behr, E  Behr & Zahn",,,,
"Hieracium bifidum Hornem  subspstolanum Zahn",,,,
"Hieracium bjeluschae K  Malý & Zahnsubsp  tommasiniiforme Schaeffer & Zahn",,,,
Hieracium bulgaricum Freyn,,,,
"Hieracium bupleuroides C  C  Gmelinsubsp  malacosericeum Rech  fil  & Zahn",,,,
"Hieracium coloriscapum Rohlena & Zahnsubsp  stenopyllophorum O  Behr, E  Behr& Zahn",,
"Hieracium djimilense Boiss  & Balansasubsp  brachytrichoiphyes O  Behr, E  Behr& Zahn",,
"Hieracium djimilense Boiss  & Balansasubsp  cordatifrons Zahn",,
"Hieracium durmitoricum (Rohlena & Zahn)Niketić",,
"Hieracium erythrocarpum Peter subspaculeatissimum Zahn",,
"Hieracium erythrocarpum Peter subspkurvalae Rech  fil  & Zahn",,
"Hieracium gaudryi Boiss  & Orph  subspcernyanum Hayek & Zahn",,
"Hieracium gaudryi Boiss  & Orph  subsphayekianum Dörfler & Zahn",,
"Hieracium grossianum Zahn subspschefferianum Zahn",,
"Hieracium guentheri­beckii Zahn subspportentosum Hayek & Zahn",,
"Hieracium guglerianum Zahn subsptelekianum Kümmerle & Zahn",,
"Hieracium heldreichii Boiss  subsppseudopilosissimum Zahn",,
"Hieracium jankae R  Uechtr  subspmarmoreiforme Zahn",,
"Hieracium jurassicum Griseb  subsppapyraceum (Zahn) NN",,
"Hieracium macrodontoides (Zahn) Zahnsubsp  gigantophyllum Zahn",,
Hieracium markovanum Arv -Touv,,
"Hieracium marmoreum Pančić & Vis  subspmarmoreum",,
"Hieracium marmoreum Pančić & Vis subsppavlovicii Nägeli & Peter",,
"Hieracium murorum L  subsp  bistricenseZahn",,
"Hieracium murorum L  subspvaldecordatum Zahn",,
"Hieracium naegelianum Pančić subspljubotenicum O  Behr, E Behr & Zahn",,
Hieracium oxyodon Fr  subsp  oxyodon,,
"Hieracium pannosum Boiss  subspdoerflerianum Hayek & Zahn",,
"Hieracium pannosum Boiss  subspeumecobracchion Hayek",,
"Hieracium pannosum Boiss  subsptrojanum Zahn",,
"Hieracium pichleri A  Kerner subspadamovicii Sagorski & Zahn",,
"Hieracium pichleri A  Kerner subspchromoneurum Zahn",,
"Hieracium praecox Schultz-Bip  subspbasilacistum Rech  fil  & Zahn",,
"Hieracium pseuderiopus Zahn subspnikolae Zahn",,
"Hieracium pseudobifidum Schur subspcaesiopictum (Zahn) Zahn",,
"Hieracium pseudobifidum Schur subspzljebense (Zahn) Zahn",,
Hieracium pseudosparsum Zahn,,
"Hieracium racemosum Willd  subspchaetotrichum Zahn",,
"Hieracium racemosum Willd  subspsemigrisescens Zahn",,
Hieracium schefferi Rech  & Zahn,,
"Hieracium scheppigianum Freyn subspscheppigianum",,
"Hieracium sericophyllum Nejčeff & Zahnsubsp  acropolioscapum Zahn",,
"Hieracium sparsum Friv  subsp  ipekanumRech  fil  & Zahn",,
"Hieracium sparsum Friv  subsplivadicanum O  Behr, E  Behr & Zahn",,
"Hieracium sparsum Friv  subsp  pilosifronsZahn",,
"",,"Hieracium sparsum Friv  subspstaraeplaninae Zahn",,
"",,Hieracium transiens (Freyn) Freyn,,
"",,Hieracium velenovskyi Freyn,,
"",,"Hieracium wiesbaurianum R  Uechtr  subsplivadicae O  Behr, E  Behr & Zahn",,
"",,Jacobaea othonnae (Bieb ) C  A  Meyer,,
"",,"Jacobaeapancicii(Degen)Vladimirov&Raab-Straube",Панчићева жутеница,
"",,Klasea lycopifolia (Vill ) A  Löve & D  Löve,,Рез  6 нова; 4-II/IV
"",,"Klasea radiata (Waldst  & Kit ) A  Löve &D  Löve subsp  radiata",,
"",,Lactuca aurea (Vis  & Pančić) Stebbins,,
"",,Lactuca hispida DC,,
"",,"Leontopodium nivale (Ten ) Huet ex Hand -Mazz  subsp  alpinum (Cass ) Greuter",Рунолист,
"",,"Leontopodium nivale (Ten ) Huet ex Hand -Mazz  subsp  nivale",,
"",,"Podospermumpurpureum(L )WDJKoch & Ziz",,
"",,Petasites doerfleri Hayek,,
"",,"Rhaponticoides alpina (L ) M  V Agab  &Greuter",,
"",,Saussurea alpina (L ) DC  subsp  alpina,,
"",,Scorzonera villosa Scop  subsp  villosa,,
"",,"Senecio scopolii Hoppe & Hornsch  subspscopolii",,
"",,Senecio umbrosus Waldst  & Kit,Жабља трава,
"",,Tanacetum larvatum (Pant ) Hayek,,
"",,Tragopogon floccosus Waldst  et Kit,,
"",,Willemetia stipitata (Jacq.) Cass,,
"","Campanulaceae(звончићи)",Adenophora liliifolia (L ) Ledeb  ex DC,"Жлездасти звончић, жлездача",Рез  6 нова; 4-II/IV
"",,"CampanulacalycialataVRanđelović&Zlatković",,
"",,Campanula scutellata Griseb,,
"",,Campanula secundiflora Vis  & Pančić,,
"",,Campanula thyrsoides L  subsp  thyrsoides,Жути звончић,
"",,Edraianthus serbicus (Ker ) Petrović,,
"",,Legousia falcata (Ten ) Fritsch,,
"",,Legousia hybrida (L ) Delarbre,,
"",,Symphyandra wanneri (Rochel) Heuffel,,
CELASTRALES,Aquifoliaceae,Ilex aquifolium L,"Зеленика, божиковина",
Buxaceae,Buxus sempervirens L,,,
Cerastium dinaricum Beck & Szysz,,Рез  6 нова; 4-II/IV,,
Cerastium neoscardicum Niketić,,,,
Dianthus behriorum Bornm,,,,
Dianthus diutinus Kit,Пешчарски каранфил,Рез  6 нова; 4-II/IV,,
"DianthusgiganteiformisBorbassubspkladovanus (Degen) Soó",,,,
Dianthus moesiacus Vis  & Pančić,,,,
"Dianthus monadelphus Vent  subsp  pallens(Sm ) Greuter & Burdet",,,,
"DianthusnitidusWaldst&Kitsubsplakusicii T  Wraber",,,,
Dianthus scardicus Wettst,,,,
Dianthus serotinus Waldst  & Kit,Дивљи каранфил,"1-I, Рез  6",,
Dianthus superbus L  subsp  superbus,Ибришим каранфил,*,,
"DianthustrifasciculatusKitsubsptrifasciculatus",Троцветни каранфил,,,
Dianthus viridescens G  C  Clementi,,,,
Dianthus viscidus Bory & Chaub,,,,
"Gypsophila fastigiata L  subsp  arenaria(Waldst  & Kit ) Domin",Пешчарски шлајер,,,
"Heliosperma nikolicii (Seliger & T  Wraber)Niketić & Stevanović",Николићев пуцавац,,,
Heliosperma oliverae Niketić & Stevanović,,,,
"Heliosperma pusillum (Waldst  & Kit )Hoffmanns subsp  monachorum Niketić &Stevanović",,,,
Minuartia bulgarica (Velen ) Graebner,,,,
"",Minuartia doerfleri Hayek,,,
"","Minuartiahirsuta(Bieb )Hand -Mazzsubsp  frutescens (Kit ) Hand -Mass",,,
"",Saponaria intermedia Simmler,,,
"",Silene echinata Otth,Чекињасти пуцавац,,
"",Silene fabarioides Hausskn,,,
"",Silene multiflora (Waldst  & Kit ) Pers,Многоцветни пуцавац,,
"",Silene schmuckeri Wettst,,,
"",Silene skorpilii Velen,,,
"","Silene vallesia L  subsp  graminea (Vis  exReichenb ) Nyman",,,
"",Viscaria asterias (Griseb ) Frajman,,,
"","Chenopodiaceae(лободе)",Bassia sedoides (Pallas) Ascherson,Базија,
"",Camphorosma monspeliaca L,,,
"",Salicornia europea L,"Солњача, цаклењача",,
"",Salsola soda L,Солњача,,
"","Suaeda pannonica (G  Beck)Ascherson&Graebner","Панонска јурчица, панонска су-еда",,
CONIFERALES,Cupressaceae,Juniperus foetidissima Willd,,
"",Juniperus sabina L,,,
"",Pinaceae,Abies borisii­regis Mattf,,
"",Picea omorika (Pančić) Purkyne,"Панчићева оморика, оморика",,
"",Pinus heldreichii Christ,Муника,,
"",Pinus mugo Turra subsp  mugo,Бор кривуљ,,
"","PinusnigraArnoldsubsppallasiana(Lamb ) Holmboe",Паласов бор,,
"",Pinus peuce Griseb,Молика,,
CYPERALES,"Cyperaceae(траве оштрице)",Carex limosa L,Оштрица тресавска,
"",Carex secalina Willd  ex Wahlenb,Ражена оштрица,1-I,
"",Cladium mariscus (L ) Pohl subsp  mariscus,,,
"",Cyperus longus L  subsp  longus,Пероњика,,
"",,Cyperus pannonicus Jacq,Панонски слатински шиљ,
"",,Cyperus rotundus L  subsp  rotundus,,
"",,"Eleocharisparvula(Roemer&Schultes)Link ex Bluff, Nees & Scha",,
"",,"EriophorumgracileKochexRothsubspgracile",,
"",,Eriophorum vaginatum L.,,
"",,Fimbristylis bisumbellata (Forskål) Bubani,,
"",,Pycreus serotinus (Rottb ) Hayek,,
"",,Schoenoplectus mucronatus (L ) Palla,,
"","Schoenoplectustabernaemontani(CCGmelin) Palla",,,
"",Schoenoplectus triqueter (L ) Palla,,,
DIPSACALES,Dipsacaceae,"Cephalaria flava (Sibth  & Sm ) Szabósubsp  flava",Жути праскоч,
"",Cephalaria pastricensis Dörfler & Hayek,,,
"",Knautia  pancicii Szabó,Панчићева удовчица,,
"",Knautia sarajevensis (G  Beck) Szabó,,,
"",Scabiosa achaeta Vis  & Pančić,,,
"",Tremastelma palaestinum (L ) Janchen,,,
"",Valerianaceae,"Centranthus longiflorus Steven subspjunceus (Boiss  & Heldr ) I  B  KRichardson",,
"",Valeriana dioica L  subsp  dioica,,,
"",Valeriana simplicifolia (Rchb.) Kabath,,,
"","Valerianella muricata (Steven ex Bieb ) JW  Loudon",,,
ERICALES,"EricaceaePyrolaceae(крушчице)",Arctostaphylos alpinus (L ) Sprengel,,
Calluna vulgaris subsp  vulgaris,"Врес, вресак",,,
Loiseleuria procumbens (L ) Desv,,,,
Rhododendron ferrugineum L,Рђасти рододендрон,,,
Pyrola chlorantha Swartz,,,,
Pyrola media Swartz,,,,
Pyrola minor L  subsp. minor,,,,
Pyrola rotundifolia L,Округлолисна крушчица,,,
"FAGALESGENTIANALES",Betulaceae,"Alnus alnobetula (Ehrh ) Hartig subspalnobetula",Жбунаста јоха,
"",,"BetulapubescensEhrhsubspcarpatica(Willd ) Ascherson & Graebner",Маљава бреза,
"",Fagaceae,"Fagus sylvatica L  subsp  orientalis (Lipsky)Greuter & Burdet",,
"",,Quercus trojana Webb subsp  trojana,"Македонски храст, црни цер",
"",Apocynaceae,Vinca herbacea Waldst  et Kit,,*
"",Asclepiadaceae,"Vincetoxicum fuscatum (Hornem ) Reichenbfil  subsp  fuscatum",,
"",Gentianaceae,"Blackstoniaperfoliata(L )Hudsonsubspperfoliata",Саланчић,
"",,"Blackstoniaperfoliata(L )Hudsonsubspserotina (Koch ex Reichenb ) Vollmann",Саланчић,
"",,Gentiana acaulis L,"Велемун, Кохова линцура",
"",,Gentiana dinarica G  Beck,,
"",,Gentiana nivalis L,,
"",,"Gentiana pneumonanthe L  subsp  nopcsae(Jáv ) T  Wraber",,
"",,Swertia perennis L,Пикобојка,
"",Menyanthaceae,Menyanthes trifoliata L,"Грчица, грки тролист",
"",Rubiaceae,Asperula doerfleri Wettst,,
"",,Asperula setulosa Boiss,,
"",,Asperula tenella Heuffel ex Degen,,
"",,"Galium kitaibelianum Schultes & Schultesfil",Китајбелов брочац,
"",,Galium rhodopeum Velen,,1-I
GERANIALES,"Euphorbiaceae(млечике)",Euphorbia angulata Jacq,,
"",,"Euphorbia montenegrina (Bald ) K  Maly exRohlena",,
"",Linaceae,Linum elegans Spruner ex Boiss,,
"",,Linum nodiflorum L,,
"",Zygophylaceae,Peganum harmala L,"Зрнеш, горска рута",
GRAMINALES,"Poaceae(траве)",Stipa joannis Čelak,,
